Interval=	1e-005 s
ExcelDateTime=	4.3567675005861012e+004	12/04/2019 16:12:00.506391
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	optrode	electrode	temp	Channel 4
Range=	10.000 V	10.000 V	10.000 V	10.000 V
UnitName=	mV	µV	V	V
TopValue=	10.00	10000.00	0.10	10.00
0.24012	-3.273438	-3449.375	0.0214	0.0003125
0.24013	-3.025	-3210	0.0214	0.000625
0.24014	-2.809687	-3003.438	0.02140313	0.000625
0.24015	-2.612813	-2815	0.02139375	0.0003125
0.24016	-2.432813	-2642.188	0.02139375	0.000625
0.24017	-2.2775	-2489.063	0.02139375	0.000625
0.24018	-2.136563	-2352.188	0.02139688	0.0003125
0.24019	-2.001562	-2221.563	0.02139375	0.000625
0.2402	-1.895938	-2120.313	0.02139375	0
0.24021	-1.817188	-2041.563	0.02139375	0.000625
0.24022	-1.740312	-1962.188	0.02139063	0.0003125
0.24023	-1.664375	-1886.563	0.02139688	0.000625
0.24024	-1.581563	-1809.688	0.02139688	0.000625
0.24025	-1.529063	-1755	0.02139375	0.000625
0.24026	-1.5025	-1724.063	0.02139375	0.0009375
0.24027	-1.481563	-1705.938	0.02139375	0.0003125
0.24028	-1.460938	-1685	0.0214	0.000625
0.24029	-1.440938	-1667.5	0.02139063	0.000625
0.2403	-1.418438	-1638.125	0.02139688	0.0003125
0.24031	-1.384063	-1599.688	0.02139688	0.000625
0.24032	-1.351563	-1571.875	0.02139375	0.000625
0.24033	-1.335938	-1557.5	0.02139375	0.0003125
0.24034	-1.339687	-1565.625	0.02139375	-0.0003125
0.24035	-1.350313	-1580	0.02139375	0
0.24036	-1.354375	-1579.063	0.02139375	0.0003125
0.24037	-1.353438	-1575.625	0.02139375	0.000625
0.24038	-1.358438	-1577.188	0.02139375	0.0003125
0.24039	-1.355312	-1564.688	0.02139375	0.0009375
0.2404	-1.33375	-1545.313	0.0214	0.0003125
0.24041	-1.31125	-1522.813	0.02139375	0
0.24042	-1.304688	-1516.875	0.02139688	0.0009375
0.24043	-1.309063	-1524.375	0.02139375	0.000625
0.24044	-1.323438	-1539.063	0.02139688	0.000625
0.24045	-1.341563	-1553.125	0.02139063	0.000625
0.24046	-1.341875	-1549.375	0.02139375	0.0009375
0.24047	-1.324375	-1530.313	0.02139375	0.0003125
0.24048	-1.32625	-1530.625	0.02139375	0.0009375
0.24049	-1.341563	-1540.938	0.02139375	0.0009375
0.2405	-1.357188	-1561.563	0.02139063	0.000625
0.24051	-1.374688	-1575.313	0.02139063	0.000625
0.24052	-1.379375	-1569.688	0.02139063	0.0003125
0.24053	-1.368125	-1548.75	0.02139063	0.0003125
0.24054	-1.356563	-1540.625	0.02139688	0.000625
0.24055	-1.369063	-1550.938	0.02139688	0.0003125
0.24056	-1.3875	-1559.375	0.02139375	0.000625
0.24057	-1.392188	-1553.438	0.02139688	0.0003125
0.24058	-1.384063	-1534.375	0.0214	0.000625
0.24059	-1.380937	-1523.75	0.0214	0
0.2406	-1.388125	-1523.75	0.02139688	0
0.24061	-1.410313	-1527.188	0.02139375	0
0.24062	-1.42625	-1521.563	0.02139688	0.0003125
0.24063	-1.428125	-1503.438	0.02139375	0
0.24064	-1.43625	-1489.375	0.02139375	0.000625
0.24065	-1.450938	-1480.313	0.02139375	0.0003125
0.24066	-1.469062	-1469.063	0.02139375	0.000625
0.24067	-1.481875	-1452.5	0.02140313	0.0003125
0.24068	-1.504063	-1450.313	0.02139375	0.000625
0.24069	-1.534063	-1439.063	0.02139688	0.00125
0.2407	-1.535625	-1400.625	0.02139688	0.000625
0.24071	-1.52625	-1357.188	0.02139688	0.0003125
0.24072	-1.519063	-1314.063	0.0213875	0
0.24073	-1.51625	-1281.875	0.02139375	0.0003125
0.24074	-1.50875	-1249.375	0.02139688	0.0003125
0.24075	-1.510938	-1216.563	0.02139063	0.0003125
0.24076	-1.496563	-1175.313	0.02139063	0.000625
0.24077	-1.489688	-1155	0.02139688	0.0003125
0.24078	-1.504688	-1147.813	0.02139688	0.0009375
0.24079	-1.496563	-1114.688	0.02139063	0.0003125
0.2408	-1.458125	-1055	0.02139375	0.000625
0.24081	-1.426563	-1008.125	0.02139688	0.0003125
0.24082	-1.4025	-968.4375	0.02139063	0.0003125
0.24083	-1.37625	-923.125	0.02139688	0.000625
0.24084	-1.3475	-878.125	0.02139375	0
0.24085	-1.317813	-837.8125	0.02139688	0.000625
0.24086	-1.285	-789.375	0.02139375	0.000625
0.24087	-1.243125	-735	0.02139375	0.000625
0.24088	-1.189688	-670.625	0.02139688	0.000625
0.24089	-1.144063	-613.125	0.02139375	0.000625
0.2409	-1.1075	-572.8125	0.02139375	0.0003125
0.24091	-1.07375	-531.875	0.02139063	0.0003125
0.24092	-1.034375	-489.375	0.02139688	0.0003125
0.24093	-1.01875	-475	0.02139063	0.0003125
0.24094	-1.000938	-450.9375	0.02139688	0.000625
0.24095	-0.9565625	-405	0.0214	0
0.24096	-0.92	-380	0.02139688	0.000625
0.24097	-0.90625	-366.5625	0.02139688	0.0003125
0.24098	-0.879375	-343.4375	0.02139375	0.000625
0.24099	-0.845625	-316.5625	0.02139688	0.000625
0.241	-0.8109375	-287.5	0.02139688	0.000625
0.24101	-0.7740625	-261.25	0.02139688	0.0009375
0.24102	-0.73375	-233.125	0.02139063	0.0003125
0.24103	-0.704375	-219.375	0.02139688	0.0009375
0.24104	-0.6815625	-208.125	0.02139375	0.000625
0.24105	-0.649375	-184.0625	0.02139063	0.0003125
0.24106	-0.61375	-165.9375	0.02139375	0.0009375
0.24107	-0.5940625	-161.5625	0.02139375	0.000625
0.24108	-0.5803125	-153.75	0.02139375	0
0.24109	-0.56	-147.1875	0.02139688	0.0009375
0.2411	-0.5446875	-150.3125	0.02139688	0.0003125
0.24111	-0.53375	-148.75	0.02139688	0.0003125
0.24112	-0.5240625	-153.4375	0.02139688	0.000625
0.24113	-0.5075	-152.8125	0.02139688	0.0003125
0.24114	-0.4821875	-133.4375	0.0214	0
0.24115	-0.4559375	-113.75	0.02139688	0.0003125
0.24116	-0.4228125	-86.5625	0.02139375	-0.0003125
0.24117	-0.3896875	-67.8125	0.02139063	0
0.24118	-0.3675	-64.0625	0.02139688	0
0.24119	-0.3471875	-53.125	0.02139688	0.000625
0.2412	-0.325625	-41.25	0.02139063	0.0009375
0.24121	-0.31125	-43.4375	0.0214	0.0003125
0.24122	-0.2990625	-41.875	0.02139375	0.0003125
0.24123	-0.2821875	-37.1875	0.02139375	0
0.24124	-0.2596875	-23.75	0.0213875	0.0003125
0.24125	-0.22125	9.375	0.02139688	0.0003125
0.24126	-0.19125	21.5625	0.02139688	0.0009375
0.24127	-0.189375	7.5	0.02139375	0.0009375
0.24128	-0.1940625	-7.5	0.02139375	0.0003125
0.24129	-0.186875	-12.1875	0.02139688	-0.0003125
0.2413	-0.170625	-0.625	0.02139375	0.000625
0.24131	-0.1421875	21.25	0.0214	0.000625
0.24132	-0.1103125	38.4375	0.02139375	0
0.24133	-0.095	40.3125	0.0214	0.0003125
0.24134	-0.0934375	27.5	0.02139688	0.0009375
0.24135	-0.0875	22.8125	0.02139063	0
0.24136	-0.0696875	31.875	0.0214	0.0003125
0.24137	-0.0646875	21.5625	0.02139375	0.000625
0.24138	-0.079375	-5	0.02139688	0.000625
0.24139	-0.089375	-13.75	0.0214	0.000625
0.2414	-0.0734375	-2.5	0.02139063	0.0003125
0.24141	-0.04375	12.8125	0.02139688	0.000625
0.24142	-0.0203125	25.625	0.02139063	0.000625
0.24143	-0.005	31.875	0.02139688	0.0003125
0.24144	0.00625	32.8125	0.02139375	0.000625
0.24145	0.0121875	25.3125	0.02139375	0.000625
0.24146	0.015625	17.5	0.02139375	0.000625
0.24147	0.0321875	28.75	0.02139688	0.0003125
0.24148	0.0503125	35.625	0.02139688	0.0003125
0.24149	0.0553125	32.1875	0.02139688	0.000625
0.2415	0.06	33.125	0.02139063	0.0003125
0.24151	0.0596875	17.5	0.02139063	0.0003125
0.24152	0.054375	8.4375	0.02139375	0.0003125
0.24153	0.06	5.9375	0.02139375	0
0.24154	0.06125	-0.625	0.0214	0.000625
0.24155	0.066875	-1.5625	0.02139063	0.000625
0.24156	0.0834375	7.8125	0.02139688	0.0009375
0.24157	0.101875	16.25	0.02139063	0.000625
0.24158	0.1090625	19.6875	0.0214	0.0009375
0.24159	0.1146875	17.1875	0.02139688	0.0009375
0.2416	0.125625	18.75	0.02139375	0.0003125
0.24161	0.1384375	25.3125	0.02139375	0.000625
0.24162	0.149375	25.9375	0.02139063	0.0003125
0.24163	0.1503125	15.9375	0.02139375	0.000625
0.24164	0.1409375	9.6875	0.02139688	0.0003125
0.24165	0.1403125	-0.3125	0.02139375	0.0003125
0.24166	0.11625	-30.3125	0.02139688	0
0.24167	0.1084375	-30.3125	0.02139375	0.0003125
0.24168	0.1246875	-18.75	0.02139375	0.0003125
0.24169	0.1365625	-17.5	0.02139063	0.0009375
0.2417	0.1384375	-26.875	0.02139688	0.0003125
0.24171	0.140625	-28.4375	0.02139688	0.0003125
0.24172	0.15125	-15.3125	0.02139688	0.000625
0.24173	0.1540625	-21.5625	0.02139688	0.000625
0.24174	0.14125	-46.25	0.02139688	0.000625
0.24175	0.1275	-62.5	0.02139688	0.0003125
0.24176	0.1190625	-72.8125	0.02139688	0.000625
0.24177	0.11625	-79.6875	0.02139688	0.0003125
0.24178	0.1115625	-85	0.0214	0.0003125
0.24179	0.11625	-84.0625	0.02139688	0.0003125
0.2418	0.1221875	-86.5625	0.02139688	0.0003125
0.24181	0.1203125	-91.5625	0.02139688	0.000625
0.24182	0.1225	-97.1875	0.0214	0.000625
0.24183	0.1240625	-98.4375	0.02139688	0.0003125
0.24184	0.12	-110	0.02139688	0.000625
0.24185	0.0884375	-146.5625	0.02139375	0.0003125
0.24186	0.069375	-162.1875	0.02140313	0.0009375
0.24187	0.066875	-171.875	0.02139063	0
0.24188	0.0671875	-173.4375	0.02139375	0
0.24189	0.080625	-160.3125	0.02139375	0.000625
0.2419	0.0928125	-151.875	0.02139375	0.0003125
0.24191	0.08875	-161.5625	0.02139688	0.000625
0.24192	0.0821875	-168.75	0.02139688	0.000625
0.24193	0.084375	-168.4375	0.02140313	0.0003125
0.24194	0.09	-169.6875	0.02139688	0.0003125
0.24195	0.086875	-177.1875	0.02140313	0.0003125
0.24196	0.0728125	-190.625	0.02139688	0.0009375
0.24197	0.06625	-196.875	0.02139375	0.000625
0.24198	0.065625	-195.625	0.0214	0.000625
0.24199	0.0765625	-192.1875	0.02140313	0.000625
0.242	0.0721875	-198.75	0.02139375	0.000625
0.24201	0.06625	-202.1875	0.02139375	0
0.24202	0.06875	-209.375	0.02139688	0.0003125
0.24203	0.0553125	-224.375	0.02139375	0.0003125
0.24204	0.0428125	-235.625	0.02139688	0.0009375
0.24205	0.0403125	-238.125	0.02139688	0.0003125
0.24206	0.03625	-245.625	0.02139688	0.000625
0.24207	0.0221875	-260.9375	0.02139688	0.0003125
0.24208	0.008125	-275	0.02139375	0.000625
0.24209	0.0034375	-279.375	0.02139375	0.000625
0.2421	-0.005625	-299.6875	0.02139063	0.0003125
0.24211	-0.02375	-315.625	0.02139375	0.0003125
0.24212	-0.0215625	-299.6875	0.02139375	0.0003125
0.24213	0.0009375	-281.875	0.02139688	0
0.24214	0.00125	-290	0.02139375	0.000625
0.24215	-0.0153125	-308.75	0.02139375	0.000625
0.24216	-0.0240625	-316.5625	0.02139688	0.0003125
0.24217	-0.020625	-308.125	0.02139375	0.0009375
0.24218	-0.021875	-314.0625	0.02139375	0.0003125
0.24219	-0.0315625	-326.25	0.02139688	0.000625
0.2422	-0.03375	-323.125	0.02139688	0.000625
0.24221	-0.034375	-326.25	0.02139688	0.000625
0.24222	-0.061875	-359.6875	0.02139688	0
0.24223	-0.0903125	-382.5	0.02139375	0.000625
0.24224	-0.1025	-385	0.02139375	0.00125
0.24225	-0.098125	-383.125	0.02139688	0.000625
0.24226	-0.0984375	-385.625	0.02139375	0.0003125
0.24227	-0.08875	-376.25	0.0214	0.0009375
0.24228	-0.0728125	-354.0625	0.02139375	0.0003125
0.24229	-0.05375	-336.5625	0.02139375	0.0003125
0.2423	-0.056875	-344.0625	0.02139375	0
0.24231	-0.0821875	-371.5625	0.02139375	0.000625
0.24232	-0.1028125	-383.75	0.02139375	0.0009375
0.24233	-0.1015625	-377.5	0.02139063	0.0003125
0.24234	-0.089375	-363.125	0.02139063	0
0.24235	-0.0790625	-359.0625	0.02139375	0
0.24236	-0.085	-370.9375	0.02139063	0.000625
0.24237	-0.1003125	-380	0.02139688	0.0003125
0.24238	-0.1115625	-387.1875	0.02139688	0
0.24239	-0.1165625	-393.75	0.02139375	0.000625
0.2424	-0.119375	-401.875	0.02139375	0.0003125
0.24241	-0.1275	-403.125	0.02139375	0.0003125
0.24242	-0.1190625	-391.875	0.02139375	0
0.24243	-0.108125	-381.5625	0.02139688	0.0003125
0.24244	-0.1084375	-383.125	0.02139063	0.000625
0.24245	-0.115625	-384.6875	0.0214	0.000625
0.24246	-0.1290625	-400.3125	0.02139375	0.0009375
0.24247	-0.145625	-423.125	0.02139063	0
0.24248	-0.158125	-428.125	0.02139375	0
0.24249	-0.1646875	-431.25	0.02139375	0
0.2425	-0.1675	-435	0.02139375	0.0003125
0.24251	-0.1590625	-420.625	0.02139063	0.000625
0.24252	-0.144375	-407.8125	0.02139063	0.0009375
0.24253	-0.1465625	-414.375	0.02140313	0.0003125
0.24254	-0.150625	-413.4375	0.0213875	0
0.24255	-0.1553125	-419.375	0.0213875	0.0003125
0.24256	-0.17125	-435.625	0.02139063	0.000625
0.24257	-0.169375	-428.4375	0.02139375	0.0003125
0.24258	-0.1496875	-409.0625	0.02139375	0
0.24259	-0.140625	-400.3125	0.02139375	0.0003125
0.2426	-0.14125	-401.25	0.02139688	0.000625
0.24261	-0.1484375	-412.5	0.02140313	0
0.24262	-0.1634375	-426.875	0.02139375	0.000625
0.24263	-0.1746875	-434.375	0.02139375	0.0003125
0.24264	-0.1746875	-436.875	0.02139375	0.0003125
0.24265	-0.16875	-427.8125	0.02139375	0.000625
0.24266	-0.168125	-428.75	0.02139375	0.0009375
0.24267	-0.1803125	-443.125	0.02139688	0.000625
0.24268	-0.1946875	-455.625	0.02139688	0.000625
0.24269	-0.2009375	-460.9375	0.02139688	0.0003125
0.2427	-0.198125	-455.625	0.02139375	0.0003125
0.24271	-0.195	-445.625	0.02139375	0
0.24272	-0.1796875	-436.875	0.0213875	0.0003125
0.24273	-0.1796875	-436.875	0.02139375	0.0003125
0.24274	-0.1784375	-435.3125	0.02139375	0.000625
0.24275	-0.1834375	-442.5	0.02139063	0.0003125
0.24276	-0.186875	-441.5625	0.02139375	0.0003125
0.24277	-0.185625	-440.625	0.02139063	0
0.24278	-0.195	-453.4375	0.02139375	0.000625
0.24279	-0.21125	-473.125	0.02139375	0.0003125
0.2428	-0.225	-482.5	0.02139688	0.000625
0.24281	-0.221875	-476.5625	0.02139063	0.0003125
0.24282	-0.2159375	-467.8125	0.02139688	0.0003125
0.24283	-0.205625	-454.375	0.02139688	0.000625
0.24284	-0.175625	-419.6875	0.02139375	0.000625
0.24285	-0.14	-390.3125	0.02139375	0.000625
0.24286	-0.1478125	-406.25	0.02139375	0.0003125
0.24287	-0.1796875	-437.1875	0.02139375	0.000625
0.24288	-0.1903125	-441.5625	0.02139375	0.0003125
0.24289	-0.1765625	-425.9375	0.02139375	0.0009375
0.2429	-0.1746875	-430.625	0.02139375	0.0003125
0.24291	-0.1925	-450.625	0.02139375	0.000625
0.24292	-0.20625	-460	0.02139688	0.0003125
0.24293	-0.2059375	-459.375	0.02139375	0
0.24294	-0.2034375	-456.875	0.02139688	0
0.24295	-0.2071875	-464.0625	0.02139375	0
0.24296	-0.216875	-478.125	0.0214	0.000625
0.24297	-0.230625	-486.875	0.0214	0.0003125
0.24298	-0.2321875	-489.375	0.02139688	0.000625
0.24299	-0.2428125	-495.3125	0.02139375	0.0003125
0.243	-0.2396875	-483.125	0.0214	0.000625
0.24301	-0.216875	-460.625	0.02139375	0.0003125
0.24302	-0.18625	-426.875	0.02139375	0
0.24303	-0.1478125	-394.375	0.02139063	0.0009375
0.24304	-0.138125	-390.625	0.02139688	0.0003125
0.24305	-0.1496875	-404.0625	0.02139063	0.0009375
0.24306	-0.1678125	-422.5	0.02139063	0.000625
0.24307	-0.178125	-432.1875	0.02139063	0.000625
0.24308	-0.1753125	-431.25	0.02139063	0.000625
0.24309	-0.17875	-428.125	0.02139375	0.000625
0.2431	-0.1778125	-427.1875	0.02139375	0
0.24311	-0.174375	-421.25	0.02139375	0.000625
0.24312	-0.1621875	-407.1875	0.02139375	0.0003125
0.24313	-0.151875	-401.875	0.02139688	0.0003125
0.24314	-0.1540625	-403.75	0.02139375	0.0003125
0.24315	-0.1615625	-414.375	0.02139375	0.000625
0.24316	-0.1703125	-425	0.0214	0.0003125
0.24317	-0.18	-435.3125	0.0214	0.0003125
0.24318	-0.1984375	-450	0.02139063	0.0003125
0.24319	-0.203125	-445.3125	0.02139375	0.000625
0.2432	-0.19875	-448.125	0.02139063	0.0003125
0.24321	-0.2059375	-459.6875	0.02139688	0.000625
0.24322	-0.2109375	-462.1875	0.02139688	0.0003125
0.24323	-0.206875	-458.75	0.02139375	0.000625
0.24324	-0.20125	-450.625	0.02139375	0.000625
0.24325	-0.19125	-436.875	0.02139375	0.000625
0.24326	-0.1828125	-430.3125	0.02139688	0.0003125
0.24327	-0.18375	-430.625	0.02139063	0.0003125
0.24328	-0.1746875	-419.375	0.02139063	0.0003125
0.24329	-0.16375	-405.625	0.02139375	0.0003125
0.2433	-0.1515625	-396.25	0.02139375	0.0003125
0.24331	-0.16	-409.0625	0.0214	0.000625
0.24332	-0.17	-420.625	0.02139375	0.000625
0.24333	-0.1771875	-426.875	0.02140313	0.000625
0.24334	-0.194375	-444.0625	0.02139375	0.0009375
0.24335	-0.209375	-456.875	0.02139688	0.000625
0.24336	-0.2040625	-451.5625	0.02139375	0
0.24337	-0.2084375	-455.625	0.02139688	0.000625
0.24338	-0.2103125	-457.8125	0.02139375	0
0.24339	-0.2171875	-465.625	0.02139688	0.000625
0.2434	-0.215625	-462.8125	0.02139375	0.0003125
0.24341	-0.21	-460	0.02139688	0.000625
0.24342	-0.2159375	-465.625	0.02139688	0.0003125
0.24343	-0.22	-465.625	0.02139688	0.000625
0.24344	-0.2278125	-474.0625	0.02139375	0.0003125
0.24345	-0.2284375	-472.8125	0.02139375	0.0003125
0.24346	-0.2109375	-457.5	0.02139688	0.000625
0.24347	-0.2003125	-446.5625	0.02139063	0.0003125
0.24348	-0.18875	-431.875	0.02139063	0.0003125
0.24349	-0.1790625	-427.8125	0.02139688	0.000625
0.2435	-0.1778125	-428.75	0.02139688	0
0.24351	-0.1796875	-428.75	0.02139375	0.000625
0.24352	-0.18375	-431.25	0.02139375	0.0003125
0.24353	-0.1828125	-432.8125	0.02139375	0.000625
0.24354	-0.1978125	-449.6875	0.02139688	0.000625
0.24355	-0.2090625	-457.1875	0.02139375	0.000625
0.24356	-0.1940625	-441.25	0.02139375	0.0003125
0.24357	-0.1846875	-429.6875	0.02139688	0.000625
0.24358	-0.1740625	-414.375	0.02139688	0.000625
0.24359	-0.1540625	-396.5625	0.02139375	0.0003125
0.2436	-0.154375	-402.1875	0.02139375	0.0003125
0.24361	-0.1728125	-424.375	0.02139375	0.000625
0.24362	-0.2003125	-451.25	0.02139688	0.0009375
0.24363	-0.22125	-470.9375	0.0214	0.000625
0.24364	-0.24125	-488.125	0.02139375	0.000625
0.24365	-0.2425	-486.25	0.02139688	0.000625
0.24366	-0.224375	-469.375	0.02139063	0.0009375
0.24367	-0.2015625	-443.75	0.02139688	0.000625
0.24368	-0.175625	-419.375	0.02139063	0
0.24369	-0.1515625	-395.625	0.02139063	0.0009375
0.2437	-0.13375	-385.9375	0.02139688	0.0003125
0.24371	-0.1365625	-390.3125	0.02139688	0.000625
0.24372	-0.1515625	-408.125	0.02140313	0.000625
0.24373	-0.1803125	-435.625	0.0214	0
0.24374	-0.2128125	-471.5625	0.0214	0.0003125
0.24375	-0.238125	-485.625	0.02139688	0.0003125
0.24376	-0.2228125	-464.6875	0.02139688	0.000625
0.24377	-0.1996875	-442.5	0.02139688	0
0.24378	-0.185625	-430.9375	0.02139688	0.000625
0.24379	-0.1778125	-423.125	0.02139688	0
0.2438	-0.173125	-419.375	0.02139688	0.0003125
0.24381	-0.1825	-431.25	0.02139688	0.000625
0.24382	-0.1990625	-446.25	0.0214	0.0003125
0.24383	-0.210625	-457.5	0.02139688	0.0003125
0.24384	-0.2146875	-458.75	0.02139375	0.000625
0.24385	-0.215	-460.3125	0.02139688	0.0003125
0.24386	-0.215625	-464.375	0.02139063	-0.0003125
0.24387	-0.2103125	-457.8125	0.02139375	0.000625
0.24388	-0.2090625	-455.3125	0.02139063	0.0003125
0.24389	-0.21	-460.625	0.02139375	0
0.2439	-0.2196875	-471.875	0.02139688	0.0009375
0.24391	-0.2309375	-478.125	0.02139688	0.000625
0.24392	-0.234375	-479.0625	0.02139375	0.000625
0.24393	-0.223125	-467.8125	0.0214	0
0.24394	-0.2084375	-452.5	0.02139688	0.00125
0.24395	-0.1834375	-425	0.02139375	0.000625
0.24396	-0.158125	-407.1875	0.02139688	0
0.24397	-0.1496875	-397.8125	0.02140313	0
0.24398	-0.1465625	-395	0.02139688	0.0003125
0.24399	-0.1565625	-405.625	0.02139688	0.0009375
0.244	-0.1621875	-410	0.0214	-0.0003125
0.24401	-0.17	-419.6875	0.0214	0
0.24402	-0.18875	-439.375	0.02139688	0.0003125
0.24403	-0.198125	-445	0.02139375	0
0.24404	-0.1971875	-444.6875	0.0214	0.0003125
0.24405	-0.199375	-448.75	0.02139688	0.000625
0.24406	-0.20625	-454.6875	0.02139688	0.0003125
0.24407	-0.2096875	-452.8125	0.02139375	0.000625
0.24408	-0.201875	-443.125	0.02139375	0.000625
0.24409	-0.191875	-437.8125	0.02139688	0.00125
0.2441	-0.1834375	-430.9375	0.02139375	0.000625
0.24411	-0.173125	-424.0625	0.0214	0.0003125
0.24412	-0.165625	-416.5625	0.02139375	0.0003125
0.24413	-0.1696875	-420.625	0.02139688	0.000625
0.24414	-0.1878125	-440.625	0.0214	0.0003125
0.24415	-0.2096875	-462.1875	0.02139688	0.000625
0.24416	-0.22875	-475.625	0.02139688	0.0003125
0.24417	-0.236875	-483.75	0.02139688	0.000625
0.24418	-0.23625	-481.25	0.02139063	0.000625
0.24419	-0.22875	-475.3125	0.02139688	0.000625
0.2442	-0.2265625	-470.625	0.02139688	0.000625
0.24421	-0.2128125	-453.125	0.02139375	0.0003125
0.24422	-0.2103125	-454.6875	0.02140313	0.000625
0.24423	-0.21875	-465.625	0.02139688	0.000625
0.24424	-0.219375	-465.625	0.02139688	0.0003125
0.24425	-0.2075	-453.125	0.02139688	0
0.24426	-0.1978125	-446.25	0.02139688	0.0003125
0.24427	-0.1978125	-444.0625	0.02139688	0.000625
0.24428	-0.19375	-440.625	0.02139375	0.0009375
0.24429	-0.1915625	-439.375	0.02139688	0.0003125
0.2443	-0.1915625	-442.1875	0.02139375	0.0003125
0.24431	-0.19625	-449.0625	0.02139375	0
0.24432	-0.206875	-457.5	0.02139375	0.000625
0.24433	-0.19625	-439.375	0.02139688	0.0003125
0.24434	-0.17	-413.125	0.02139375	0.0009375
0.24435	-0.160625	-408.125	0.02139688	0
0.24436	-0.1590625	-407.8125	0.02139688	0.0009375
0.24437	-0.1628125	-412.8125	0.02139375	0.0009375
0.24438	-0.17	-419.6875	0.02139688	0.0003125
0.24439	-0.1678125	-415	0.0214	0.000625
0.2444	-0.1528125	-400	0.02139688	0.000625
0.24441	-0.145625	-396.25	0.02139688	0.000625
0.24442	-0.1540625	-406.875	0.02139688	0.000625
0.24443	-0.168125	-421.875	0.0214	0.0003125
0.24444	-0.1825	-435.9375	0.02139375	0.0003125
0.24445	-0.1925	-443.75	0.02139688	0.000625
0.24446	-0.190625	-440.9375	0.02139688	0.0009375
0.24447	-0.1865625	-437.1875	0.02139688	0.000625
0.24448	-0.1928125	-443.4375	0.02139688	0.000625
0.24449	-0.1921875	-440.3125	0.02139375	0.000625
0.2445	-0.1871875	-436.875	0.0214	0.000625
0.24451	-0.1971875	-451.875	0.0214	0.000625
0.24452	-0.2140625	-467.1875	0.02139688	0.0003125
0.24453	-0.2225	-476.25	0.02139375	0.0003125
0.24454	-0.2303125	-478.75	0.02139688	0.000625
0.24455	-0.2253125	-471.25	0.02139688	0
0.24456	-0.2090625	-455	0.02139688	0.0003125
0.24457	-0.2021875	-451.25	0.0214	0.0003125
0.24458	-0.211875	-464.0625	0.02139375	0.0003125
0.24459	-0.21875	-467.1875	0.02139688	0.0003125
0.2446	-0.206875	-450.3125	0.02139688	0
0.24461	-0.18875	-431.5625	0.02139063	0.000625
0.24462	-0.1853125	-437.8125	0.0213875	0.000625
0.24463	-0.2025	-459.375	0.02139375	0.0003125
0.24464	-0.21375	-469.6875	0.02139688	0.0003125
0.24465	-0.2153125	-462.8125	0.02139375	0
0.24466	-0.1959375	-434.375	0.02139375	0.000625
0.24467	-0.159375	-401.875	0.02139688	0.000625
0.24468	-0.1334375	-385.625	0.0214	0.0003125
0.24469	-0.145625	-402.1875	0.02139375	0.0009375
0.2447	-0.17125	-425.3125	0.02139688	0.000625
0.24471	-0.1859375	-439.6875	0.02139688	0.0003125
0.24472	-0.18625	-433.125	0.0214	0.0003125
0.24473	-0.1809375	-430.625	0.0214	0.0003125
0.24474	-0.1915625	-438.75	0.02139375	0.0003125
0.24475	-0.1971875	-440.625	0.02139375	-0.0003125
0.24476	-0.1965625	-444.0625	0.02139688	0.0003125
0.24477	-0.19875	-449.6875	0.02139688	0.000625
0.24478	-0.2025	-454.0625	0.02139375	0.0003125
0.24479	-0.2059375	-452.5	0.02139688	0.000625
0.2448	-0.1978125	-440.9375	0.0214	0.0009375
0.24481	-0.19	-434.6875	0.02139375	0.0009375
0.24482	-0.186875	-436.875	0.02139688	0.000625
0.24483	-0.183125	-433.75	0.02139688	0.000625
0.24484	-0.1765625	-426.875	0.02139688	0.00125
0.24485	-0.17875	-432.8125	0.02139688	0.000625
0.24486	-0.1890625	-438.4375	0.02139375	0.0003125
0.24487	-0.1803125	-426.5625	0.02139375	0.0003125
0.24488	-0.174375	-423.125	0.02139375	0.000625
0.24489	-0.173125	-426.5625	0.02139375	0.0009375
0.2449	-0.181875	-435.625	0.02139375	0.000625
0.24491	-0.1928125	-443.75	0.02139688	0.0009375
0.24492	-0.2084375	-454.0625	0.02139375	0.000625
0.24493	-0.209375	-450.9375	0.02139375	0.00125
0.24494	-0.1934375	-438.125	0.02139375	0.000625
0.24495	-0.18625	-436.25	0.02139375	0.000625
0.24496	-0.184375	-440	0.02139375	0.0003125
0.24497	-0.1921875	-449.0625	0.02139688	0
0.24498	-0.1915625	-446.5625	0.02139688	0.00125
0.24499	-0.19	-440	0.0213875	0.000625
0.245	-0.190625	-439.0625	0.02139688	0.0009375
0.24501	-0.194375	-444.0625	0.02139688	0
0.24502	-0.1953125	-445.3125	0.0214	0.000625
0.24503	-0.1965625	-450	0.02139688	0.000625
0.24504	-0.208125	-466.25	0.02139688	0.000625
0.24505	-0.23375	-488.125	0.0214	0.0003125
0.24506	-0.2478125	-495.625	0.0213875	0.0003125
0.24507	-0.2440625	-490.3125	0.02139375	0.0009375
0.24508	-0.2290625	-480.3125	0.02139375	0.000625
0.24509	-0.2240625	-471.5625	0.0214	0.0009375
0.2451	-0.2121875	-454.375	0.02139688	0.0003125
0.24511	-0.19375	-440.625	0.02139375	0
0.24512	-0.1940625	-446.875	0.02139063	0
0.24513	-0.20875	-462.5	0.02139688	0.0003125
